CMDLINE python fitcfalc_simple.py -b V -t IIb
MEM 522.718750 1443278597.3000
MEM 557.011719 1443278597.4087
MEM 573.214844 1443278597.5189
MEM 514.875000 1443278597.6305
MEM 473.910156 1443278597.7431
MEM 485.882812 1443278597.8534
MEM 495.105469 1443278597.9668
MEM 501.417969 1443278598.0825
MEM 504.683594 1443278598.1938
MEM 505.390625 1443278598.3043
MEM 510.300781 1443278598.4158
MEM 521.406250 1443278598.5316
MEM 532.988281 1443278598.6453
MEM 543.449219 1443278598.7534
MEM 552.066406 1443278598.8695
MEM 569.414062 1443278598.9839
MEM 599.628906 1443278599.0959
MEM 607.609375 1443278599.2078
MEM 631.898438 1443278599.3171
MEM 656.019531 1443278599.4254
MEM 669.828125 1443278599.5362
MEM 691.781250 1443278599.6461
MEM 702.308594 1443278599.7555
MEM 737.773438 1443278599.8696
MEM 749.093750 1443278599.9809
MEM 780.234375 1443278600.0931
MEM 797.007812 1443278600.2060
MEM 804.875000 1443278600.3173
MEM 821.882812 1443278600.4257
MEM 828.121094 1443278600.5348
MEM 831.472656 1443278600.6484
MEM 835.019531 1443278600.7583
MEM 838.851562 1443278600.8667
MEM 843.007812 1443278600.9745
MEM 846.988281 1443278601.0865
MEM 850.488281 1443278601.2002
MEM 853.843750 1443278601.3111
MEM 857.726562 1443278601.4206
MEM 861.140625 1443278601.5327
MEM 864.375000 1443278601.6402
MEM 867.875000 1443278601.7492
MEM 871.214844 1443278601.8583
MEM 875.210938 1443278601.9685
MEM 877.367188 1443278602.0833
MEM 880.710938 1443278602.1904
MEM 883.921875 1443278602.3024
MEM 886.910156 1443278602.4150
MEM 890.214844 1443278602.5260
MEM 894.785156 1443278602.6387
MEM 898.367188 1443278602.7505
MEM 902.605469 1443278602.8634
MEM 905.468750 1443278602.9705
MEM 909.921875 1443278603.0839
MEM 914.203125 1443278603.1969
MEM 917.957031 1443278603.3091
MEM 921.156250 1443278603.4180
MEM 925.019531 1443278603.5299
MEM 929.214844 1443278603.6385
MEM 933.519531 1443278603.7507
MEM 937.562500 1443278603.8621
MEM 941.437500 1443278603.9742
MEM 944.023438 1443278604.0846
MEM 946.757812 1443278604.1932
MEM 950.394531 1443278604.3048
MEM 953.570312 1443278604.4165
MEM 957.828125 1443278604.5238
MEM 960.917969 1443278604.6354
MEM 963.527344 1443278604.7468
MEM 967.785156 1443278604.8574
MEM 972.621094 1443278604.9654
MEM 985.285156 1443278605.0764
MEM 985.285156 1443278605.1878
MEM 997.238281 1443278605.2979
MEM 1006.621094 1443278605.4086
MEM 1014.593750 1443278605.5156
MEM 1025.148438 1443278605.6251
MEM 1036.046875 1443278605.7315
MEM 1044.789062 1443278605.8415
MEM 1045.593750 1443278605.9501
MEM 1049.703125 1443278606.0618
MEM 1057.355469 1443278606.1734
MEM 1068.941406 1443278606.2836
MEM 1078.394531 1443278606.3928
MEM 1088.492188 1443278606.5019
MEM 1099.882812 1443278606.6152
MEM 1105.222656 1443278606.7272
MEM 1107.914062 1443278606.8343
MEM 1118.558594 1443278606.9479
MEM 1129.472656 1443278607.0591
MEM 1140.566406 1443278607.1713
MEM 1150.597656 1443278607.2859
MEM 1161.761719 1443278607.3939
MEM 1166.132812 1443278607.5035
MEM 1168.449219 1443278607.6154
MEM 1178.664062 1443278607.7271
MEM 1189.421875 1443278607.8373
MEM 1200.656250 1443278607.9493
MEM 1210.269531 1443278608.0591
MEM 1220.996094 1443278608.1714
MEM 1230.609375 1443278608.2832
MEM 1231.867188 1443278608.3988
MEM 1238.906250 1443278608.5057
MEM 1247.941406 1443278608.6156
MEM 1257.152344 1443278608.7250
MEM 1263.605469 1443278608.8349
MEM 1269.738281 1443278608.9429
MEM 1275.585938 1443278609.0594
MEM 1282.878906 1443278609.1683
MEM 1292.519531 1443278609.2826
MEM 1302.621094 1443278609.3926
MEM 1311.398438 1443278609.4993
MEM 1313.933594 1443278609.6089
MEM 1316.777344 1443278609.7183
MEM 1325.042969 1443278609.8318
MEM 1334.882812 1443278609.9411
MEM 1344.265625 1443278610.0489
MEM 1353.664062 1443278610.1617
MEM 1364.910156 1443278610.2729
MEM 1374.054688 1443278610.3826
MEM 1383.906250 1443278610.4957
MEM 1392.535156 1443278610.6035
MEM 1401.042969 1443278610.7161
MEM 1410.300781 1443278610.8259
MEM 1415.171875 1443278610.9373
MEM 1417.722656 1443278611.0469
MEM 1425.355469 1443278611.1560
MEM 1434.039062 1443278611.2650
MEM 1443.972656 1443278611.3765
MEM 1453.980469 1443278611.4853
MEM 1464.328125 1443278611.5924
MEM 1471.773438 1443278611.7037
MEM 1481.398438 1443278611.8122
MEM 1492.855469 1443278611.9228
MEM 1503.308594 1443278612.0312
MEM 1509.828125 1443278612.1424
MEM 1521.132812 1443278612.2509
MEM 1530.296875 1443278612.3605
MEM 1539.433594 1443278612.4709
MEM 1545.410156 1443278612.5818
MEM 1548.640625 1443278612.6976
MEM 1554.386719 1443278612.8111
MEM 1565.437500 1443278612.9204
MEM 1576.539062 1443278613.0327
MEM 1586.929688 1443278613.1432
MEM 1593.617188 1443278613.2488
MEM 1604.851562 1443278613.3594
MEM 1615.472656 1443278613.4654
MEM 1626.339844 1443278613.5764
MEM 1637.402344 1443278613.6859
MEM 1647.503906 1443278613.7947
MEM 1657.761719 1443278613.9020
MEM 1669.203125 1443278614.0121
MEM 1678.660156 1443278614.1195
MEM 1689.519531 1443278614.2300
MEM 1700.746094 1443278614.3499
MEM 1708.214844 1443278614.4625
MEM 1712.304688 1443278614.5723
MEM 1713.578125 1443278614.6800
MEM 1722.960938 1443278614.7883
MEM 1733.675781 1443278614.9022
MEM 1742.179688 1443278615.0139
MEM 1746.882812 1443278615.1244
MEM 1752.980469 1443278615.2334
MEM 1755.335938 1443278615.3465
MEM 1762.007812 1443278615.4563
MEM 1770.082031 1443278615.5698
MEM 1779.410156 1443278615.6807
MEM 1787.937500 1443278615.7886
MEM 1798.742188 1443278615.8975
MEM 1809.191406 1443278616.0060
MEM 1818.394531 1443278616.1344
MEM 1826.925781 1443278616.2438
MEM 1835.425781 1443278616.3522
MEM 1845.074219 1443278616.4641
MEM 1853.492188 1443278616.5733
MEM 1863.000000 1443278616.6826
MEM 1870.515625 1443278616.7976
MEM 1879.085938 1443278616.9118
MEM 1889.027344 1443278617.0318
MEM 1895.218750 1443278617.1421
MEM 1903.074219 1443278617.2536
MEM 1910.050781 1443278617.3663
MEM 1915.226562 1443278617.4753
MEM 1915.226562 1443278617.5863
MEM 1915.796875 1443278617.6975
MEM 1925.347656 1443278617.8092
MEM 1932.683594 1443278617.9177
MEM 1941.574219 1443278618.0275
MEM 1949.734375 1443278618.1399
MEM 1958.832031 1443278618.2530
MEM 1962.523438 1443278618.3637
MEM 1971.375000 1443278618.4827
MEM 1980.664062 1443278618.6050
MEM 1991.386719 1443278618.7200
MEM 1999.351562 1443278618.8313
MEM 2008.300781 1443278618.9409
MEM 2015.433594 1443278619.0483
MEM 2023.902344 1443278619.1567
MEM 2032.265625 1443278619.2633
MEM 2039.738281 1443278619.3711
MEM 2047.949219 1443278619.4812
MEM 2056.375000 1443278619.5957
MEM 2064.992188 1443278619.7077
MEM 2072.175781 1443278619.8175
MEM 2080.929688 1443278619.9270
MEM 2091.722656 1443278620.0362
MEM 2101.519531 1443278620.1488
MEM 2112.078125 1443278620.2620
MEM 2123.003906 1443278620.3696
MEM 2132.890625 1443278620.4819
MEM 2143.238281 1443278620.5916
MEM 2153.390625 1443278620.7050
MEM 2161.656250 1443278620.8126
MEM 2165.054688 1443278620.9224
MEM 2170.203125 1443278621.0325
MEM 2170.203125 1443278621.1437
MEM 2178.933594 1443278621.2520
MEM 2188.917969 1443278621.3640
MEM 2194.183594 1443278621.4868
MEM 2191.121094 1443278621.5940
MEM 2195.996094 1443278621.7075
MEM 2196.535156 1443278621.8141
MEM 2206.101562 1443278621.9345
MEM 2210.867188 1443278622.0444
MEM 2203.406250 1443278622.1544
MEM 2203.406250 1443278622.2673
MEM 2203.406250 1443278622.3771
MEM 2203.406250 1443278622.4831
MEM 2195.039062 1443278622.5971
MEM 2004.878906 1443278622.7106
MEM 1890.632812 1443278622.8199
MEM 1898.128906 1443278622.9333
MEM 1929.656250 1443278623.0512
MEM 1929.656250 1443278623.1612
MEM 1936.558594 1443278623.2683
MEM 1956.828125 1443278623.3829
MEM 1855.949219 1443278623.4957
MEM 1862.105469 1443278623.6045
MEM 1899.660156 1443278623.7154
MEM 1941.285156 1443278623.8269
MEM 1970.035156 1443278623.9349
MEM 1982.265625 1443278624.0469
MEM 1991.871094 1443278624.1572
MEM 1895.156250 1443278624.2687
MEM 1943.753906 1443278624.3822
MEM 1987.156250 1443278624.4895
MEM 2006.230469 1443278624.6018
MEM 1918.878906 1443278624.7129
MEM 1910.726562 1443278624.8211
MEM 1927.839844 1443278624.9288
MEM 1938.714844 1443278625.0403
MEM 1936.355469 1443278625.1495
MEM 1947.511719 1443278625.2606
MEM 1955.042969 1443278625.3697
MEM 1985.625000 1443278625.4775
MEM 1993.425781 1443278625.5877
MEM 1997.410156 1443278625.7116
MEM 1990.593750 1443278625.8288
MEM 1964.976562 1443278625.9547
MEM 1996.097656 1443278626.0670
MEM 1986.468750 1443278626.1796
MEM 1965.476562 1443278626.2891
MEM 1937.414062 1443278626.4097
MEM 1961.437500 1443278626.5166
MEM 1985.691406 1443278626.6292
MEM 2015.781250 1443278626.7497
MEM 2028.683594 1443278626.8630
MEM 2038.613281 1443278626.9735
MEM 2039.148438 1443278627.0866
MEM 2047.269531 1443278627.2037
MEM 2052.929688 1443278627.3159
MEM 2058.156250 1443278627.4378
MEM 2063.667969 1443278627.5471
MEM 2068.519531 1443278627.6639
MEM 2075.152344 1443278627.7766
MEM 2083.593750 1443278627.8937
MEM 2089.695312 1443278628.0026
MEM 2093.171875 1443278628.1161
MEM 2094.968750 1443278628.2294
MEM 2097.031250 1443278628.3402
MEM 2098.812500 1443278628.4539
MEM 2100.585938 1443278628.5652
MEM 2102.601562 1443278628.6733
MEM 2104.652344 1443278628.7818
MEM 2106.242188 1443278628.9008
MEM 2108.164062 1443278629.0104
MEM 2109.980469 1443278629.1194
MEM 2111.828125 1443278629.2318
MEM 2113.796875 1443278629.3440
MEM 2116.039062 1443278629.4518
MEM 2118.097656 1443278629.5641
MEM 2120.273438 1443278629.6743
MEM 2122.253906 1443278629.7910
MEM 2123.429688 1443278629.9051
MEM 2124.898438 1443278630.0234
MEM 2126.480469 1443278630.1360
MEM 2127.613281 1443278630.2488
MEM 2129.203125 1443278630.3629
MEM 2130.437500 1443278630.4753
MEM 2133.195312 1443278630.5824
MEM 2135.703125 1443278630.6895
MEM 2136.929688 1443278630.8046
MEM 2138.265625 1443278630.9152
MEM 2140.503906 1443278631.0239
MEM 2141.656250 1443278631.1340
MEM 2143.160156 1443278631.2448
MEM 2143.957031 1443278631.3563
MEM 2146.238281 1443278631.4643
MEM 2148.695312 1443278631.5735
MEM 2150.960938 1443278631.6861
MEM 2152.175781 1443278631.7946
MEM 2154.542969 1443278631.9175
MEM 2156.117188 1443278632.0322
MEM 2157.816406 1443278632.1486
MEM 2159.417969 1443278632.2586
MEM 2161.441406 1443278632.3907
MEM 2162.328125 1443278632.5010
MEM 2172.355469 1443278632.6132
MEM 2178.035156 1443278632.7227
MEM 2184.441406 1443278632.8329
MEM 2191.281250 1443278632.9469
MEM 2199.054688 1443278633.0546
MEM 2207.152344 1443278633.1744
MEM 2213.109375 1443278633.2915
MEM 2219.843750 1443278633.3993
MEM 2226.921875 1443278633.5123
MEM 2237.429688 1443278633.6195
MEM 2246.562500 1443278633.7327
MEM 2249.480469 1443278633.8397
MEM 2233.445312 1443278633.9507
MEM 2231.390625 1443278634.0619
MEM 2230.292969 1443278634.1704
MEM 2230.742188 1443278634.2866
MEM 2226.890625 1443278634.3981
MEM 2228.437500 1443278634.5081
MEM 2225.507812 1443278634.6258
MEM 2229.808594 1443278634.7347
MEM 2200.238281 1443278634.8485
MEM 2248.273438 1443278634.9678
MEM 2253.226562 1443278635.0777
MEM 2253.226562 1443278635.1873
MEM 2255.691406 1443278635.2979
MEM 2263.492188 1443278635.4103
MEM 2273.347656 1443278635.5210
MEM 2281.941406 1443278635.6320
MEM 2292.136719 1443278635.7386
MEM 2302.265625 1443278635.8503
MEM 2313.113281 1443278635.9582
MEM 2321.257812 1443278636.0674
MEM 2328.578125 1443278636.1779
MEM 2338.996094 1443278636.2855
MEM 2349.839844 1443278636.3916
MEM 2359.539062 1443278636.5035
MEM 2367.300781 1443278636.6177
MEM 2374.917969 1443278636.7250
MEM 2382.765625 1443278636.8385
MEM 2389.718750 1443278636.9519
MEM 2397.093750 1443278637.0653
MEM 2403.964844 1443278637.1779
MEM 2413.421875 1443278637.2949
MEM 2421.847656 1443278637.4126
MEM 2429.800781 1443278637.5221
MEM 2437.996094 1443278637.6376
MEM 2444.417969 1443278637.7488
MEM 2453.449219 1443278637.8627
MEM 2457.218750 1443278638.0257
MEM 2458.277344 1443278638.1479
MEM 2390.449219 1443278638.2636
MEM 2394.328125 1443278638.3710
MEM 2379.695312 1443278638.5041
MEM 2384.156250 1443278638.6177
MEM 2384.312500 1443278638.7306
MEM 2345.437500 1443278638.8465
MEM 2311.539062 1443278638.9661
MEM 2287.847656 1443278639.0867
MEM 2283.144531 1443278639.2012
MEM 2286.792969 1443278639.3121
MEM 2284.050781 1443278639.4224
MEM 2285.992188 1443278639.5299
MEM 2288.347656 1443278639.6371
MEM 2280.718750 1443278639.7490
MEM 2249.613281 1443278639.8652
MEM 2223.023438 1443278639.9750
MEM 2224.703125 1443278640.0882
MEM 2228.234375 1443278640.1989
MEM 2231.738281 1443278640.3124
MEM 2236.558594 1443278640.4249
MEM 2244.226562 1443278640.5325
MEM 2254.839844 1443278640.6408
MEM 2265.507812 1443278640.7481
MEM 2269.312500 1443278640.8573
MEM 2249.496094 1443278640.9707
MEM 2241.390625 1443278641.0902
MEM 2252.480469 1443278641.2141
MEM 2284.417969 1443278641.3334
MEM 2285.121094 1443278641.4480
MEM 2290.792969 1443278641.5651
MEM 2326.253906 1443278641.6743
MEM 2345.554688 1443278641.7905
MEM 2395.500000 1443278641.9041
MEM 2441.105469 1443278642.0178
MEM 2442.226562 1443278642.1281
MEM 2442.226562 1443278642.2369
MEM 2451.199219 1443278642.3482
MEM 2460.675781 1443278642.4614
MEM 2470.257812 1443278642.5751
MEM 2476.835938 1443278642.6816
MEM 2486.535156 1443278642.7907
MEM 2496.777344 1443278642.8995
MEM 2507.039062 1443278643.0151
MEM 2515.949219 1443278643.1287
MEM 2524.191406 1443278643.2571
MEM 2530.843750 1443278643.3699
MEM 2540.171875 1443278643.4813
MEM 2548.195312 1443278643.5931
MEM 2557.519531 1443278643.7007
MEM 2565.195312 1443278643.8144
MEM 2574.804688 1443278643.9213
MEM 2585.273438 1443278644.0293
MEM 2593.101562 1443278644.1406
MEM 2601.015625 1443278644.2500
MEM 2608.363281 1443278644.3587
MEM 2617.492188 1443278644.4690
MEM 2626.730469 1443278644.5816
MEM 2634.476562 1443278644.6872
MEM 2644.308594 1443278644.7943
MEM 2654.792969 1443278644.9041
MEM 2663.714844 1443278645.0124
MEM 2672.707031 1443278645.1224
MEM 2679.085938 1443278645.2328
MEM 2690.093750 1443278645.3413
MEM 2699.343750 1443278645.4559
MEM 2705.355469 1443278645.5726
MEM 2709.808594 1443278645.6889
MEM 2705.292969 1443278645.7997
MEM 2700.847656 1443278645.9102
MEM 2702.417969 1443278646.0178
MEM 2702.765625 1443278646.1295
MEM 2701.281250 1443278646.2425
MEM 2709.843750 1443278646.3535
MEM 2718.914062 1443278646.4639
MEM 2728.750000 1443278646.6018
MEM 2737.554688 1443278646.7165
MEM 2743.972656 1443278646.8320
MEM 2747.613281 1443278646.9418
MEM 2739.832031 1443278647.0581
MEM 2732.828125 1443278647.1723
MEM 2733.722656 1443278647.2802
MEM 2728.378906 1443278647.3923
MEM 2732.578125 1443278647.5046
MEM 2733.367188 1443278647.6181
MEM 2728.070312 1443278647.7335
MEM 2727.082031 1443278647.8462
MEM 2722.574219 1443278647.9606
MEM 2726.410156 1443278648.0686
MEM 2719.277344 1443278648.1853
MEM 2715.269531 1443278648.3063
MEM 2705.945312 1443278648.4173
MEM 2735.523438 1443278648.5309
MEM 2740.964844 1443278648.6422
MEM 2792.019531 1443278648.7523
MEM 2812.652344 1443278648.8644
MEM 2812.652344 1443278648.9761
MEM 2813.460938 1443278649.0839
MEM 2817.714844 1443278649.1944
MEM 2828.402344 1443278649.3043
MEM 2838.199219 1443278649.4212
MEM 2846.636719 1443278649.5326
MEM 2822.925781 1443278649.6913
MEM 2818.140625 1443278649.8003
MEM 2812.937500 1443278649.9161
MEM 2818.160156 1443278650.0416
MEM 2823.000000 1443278650.1502
MEM 2827.832031 1443278650.2651
MEM 2835.710938 1443278650.3804
MEM 2841.625000 1443278650.5011
MEM 2839.867188 1443278650.6181
MEM 2840.796875 1443278650.7308
MEM 2840.605469 1443278650.8494
MEM 2841.800781 1443278650.9587
MEM 2837.984375 1443278651.0752
MEM 2837.144531 1443278651.1861
MEM 2842.574219 1443278651.2937
MEM 2841.335938 1443278651.4048
MEM 2840.703125 1443278651.5150
MEM 2834.246094 1443278651.6284
MEM 2836.699219 1443278651.7395
MEM 2842.363281 1443278651.8504
MEM 2847.460938 1443278651.9609
MEM 2845.011719 1443278652.0750
MEM 2818.632812 1443278652.1825
MEM 2789.242188 1443278652.2927
MEM 2758.980469 1443278652.4047
MEM 2744.039062 1443278652.5175
MEM 2760.148438 1443278652.7778
MEM 2768.308594 1443278652.8861
MEM 2777.648438 1443278652.9966
MEM 2838.937500 1443278653.1067
MEM 2840.144531 1443278653.2200
MEM 2838.609375 1443278653.3381
MEM 2836.988281 1443278653.4494
MEM 2830.203125 1443278653.5656
MEM 2830.964844 1443278653.6781
MEM 2742.425781 1443278653.7885
MEM 2662.937500 1443278653.8986
MEM 2600.691406 1443278654.0091
MEM 2608.484375 1443278654.1334
MEM 2640.867188 1443278654.2423
MEM 2640.867188 1443278654.3506
MEM 2697.593750 1443278654.4585
MEM 2607.335938 1443278654.5711
MEM 2646.007812 1443278654.6833
MEM 2653.156250 1443278654.7894
MEM 2656.230469 1443278654.8985
MEM 2660.496094 1443278655.0087
MEM 2664.304688 1443278655.1196
MEM 2667.718750 1443278655.2308
MEM 2670.675781 1443278655.3423
MEM 2673.968750 1443278655.4527
MEM 2677.304688 1443278655.5613
MEM 2680.441406 1443278655.6719
MEM 2683.937500 1443278655.7875
MEM 2686.593750 1443278655.8959
MEM 2689.324219 1443278656.0056
MEM 2693.023438 1443278656.1171
MEM 2697.070312 1443278656.2283
MEM 2700.960938 1443278656.3386
MEM 2704.816406 1443278656.4445
MEM 2708.070312 1443278656.5518
MEM 2711.742188 1443278656.6655
MEM 2715.382812 1443278656.7732
MEM 2718.933594 1443278656.8795
MEM 2722.578125 1443278656.9866
MEM 2725.761719 1443278657.0962
MEM 2729.320312 1443278657.2106
MEM 2732.886719 1443278657.3198
MEM 2736.066406 1443278657.4320
MEM 2739.285156 1443278657.5386
MEM 2742.914062 1443278657.6450
MEM 2746.531250 1443278657.7519
MEM 2749.906250 1443278657.8641
MEM 2752.503906 1443278657.9741
MEM 2755.335938 1443278658.0811
MEM 2758.054688 1443278658.1908
MEM 2760.406250 1443278658.2995
MEM 2763.800781 1443278658.4083
MEM 2762.277344 1443278658.5161
MEM 2759.765625 1443278658.6297
MEM 2763.050781 1443278658.7357
MEM 2761.199219 1443278658.8459
MEM 2757.500000 1443278658.9613
MEM 2759.414062 1443278659.0690
MEM 2763.296875 1443278659.1798
MEM 2763.738281 1443278659.3021
MEM 2771.289062 1443278659.4241
MEM 2787.738281 1443278659.5365
MEM 2813.847656 1443278659.6479
MEM 2834.843750 1443278659.7684
MEM 2839.632812 1443278659.8822
MEM 2849.203125 1443278660.0010
MEM 2868.097656 1443278660.1174
MEM 2881.738281 1443278660.2301
MEM 2881.878906 1443278660.3372
MEM 2882.015625 1443278660.4458
